"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","22/852","324/25730",0.0679012345679012,2.05058540543674,3.52175581780345,0.00126831528860594,0.0222906411972494,0.0175799942446996,"Cav1/Tmem126a/Rnf144a/Nek7/Cd36/Rsad2/Rnf125/Lamp2/Tril/Tlr4/Gbp2/Kcnj8/Cd86/Rtn4/Igtp/Clec7a/Casp1/Oas1a/Casp4/Irgm2/Cd14/Rab7b",22
"GO:0045123","GO:0045123","cellular extravasation","9/852","80/25730",0.1125,3.39744718309859,3.97442106629994,0.00130126177178424,0.0227435439936564,0.0179371857890697,"Pecam1/Plvap/Jam2/Pdgfd/Chst4/Vcam1/Cx3cr1/Mdk/Lyve1",9
"GO:0034612","GO:0034612","response to tumor necrosis factor","18/852","243/25730",0.0740740740740741,2.23700226047644,3.58540144933343,0.00130332847108537,0.0227435439936564,0.0179371857890697,"Fabp4/Tuba1a/Plvap/Abcb1a/Ccdc3/Lims1/Ankrd1/Has2/Npnt/H2bc21/St18/Ccr1/Cx3cr1/Tmsb4x/Casp1/Eda2r/Cd14/Tnfrsf11b",18
"GO:0014013","GO:0014013","regulation of gliogenesis","13/852","148/25730",0.0878378378378378,2.65266146428118,3.73139332353924,0.00131940050873525,0.0228618658573457,0.0180305028751181,"Enpp2/Qki/Vegfc/Flt1/Cysltr1/Id2/Il33/Rtn4/Mdk/Cxcr4/Bmp2/Plag1/Serpine2",13
"GO:0050868","GO:0050868","negative regulation of T cell activation","13/852","148/25730",0.0878378378378378,2.65266146428118,3.73139332353924,0.00131940050873525,0.0228618658573457,0.0180305028751181,"Pf4/Fgl2/Cbfb/Prnp/Pde5a/Arg1/Cd86/Ildr2/Anxa1/Vsig4/Mdk/Pla2g2f/Vsir",13
"GO:0006911","GO:0006911","phagocytosis, engulfment","8/852","65/25730",0.123076923076923,3.71686529433008,4.05861325338044,0.00133145923451786,0.022989862782675,0.0181314504068969,"Gulp1/Cd36/Cd5l/Timd4/Rab31/Clec7a/Stap1/Msr1",8
"GO:0030073","GO:0030073","insulin secretion","20/852","284/25730",0.0704225352112676,2.12672750115718,3.53339200828106,0.00134022047969878,0.0230602272048871,0.0181869448238844,"Bmal1/Selenot/Slc16a1/Mpc2/Clock/Serp1/Dynll1/Lepr/Cltrn/Hmgn3/Ildr2/Anxa1/Gnao1/Mafa/Inhbb/Slc30a8/Cpe/Gcg/Adra2a/Ndufaf2",20
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","15/852","186/25730",0.0806451612903226,2.43544600938967,3.63598766097458,0.00139298917793662,0.0238319129642593,0.0187955514174962,"Pf4/Fgl2/Cbfb/Prnp/Pde5a/Arg1/Id2/Cd86/Ildr2/Anxa1/Vsig4/Mdk/Pla2g2f/Vsir/Lst1",15
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","29/852","478/25730",0.0606694560669456,1.83218908990905,3.39869032289405,0.00139959822122961,0.0238319129642593,0.0187955514174962,"Cav1/Tmem126a/Rnf144a/Nek7/Cd36/Rsad2/Rnf125/Lamp2/Dpp4/Tril/Tlr4/Arg1/Wnt5a/Gbp2/Ifi204/Kcnj8/Cd86/Rtn4/Cd226/Igtp/Clec7a/Casp1/Oas1a/Casp4/Spi1/Irgm2/Cd14/Rab7b/Klrk1",29
"GO:0007015","GO:0007015","actin filament organization","29/852","478/25730",0.0606694560669456,1.83218908990905,3.39869032289405,0.00139959822122961,0.0238319129642593,0.0187955514174962,"Rflnb/Pecam1/S1pr1/Rhob/S100a10/Capza2/Lmod1/Tpm4/Rgs4/Rhoj/Ccl24/Mtpn/Tpm2/Arpc3/Rgcc/Ccn2/Pls3/Ccl11/Arpc5/Pof1b/Tmsb10/Nox4/Lpar1/Pak3/Aif1l/Tmsb4x/Gpr65/Casp4/Gmfg",29
"GO:0002218","GO:0002218","activation of innate immune response","24/852","369/25730",0.0650406504065041,1.9641971067598,3.45238593917537,0.0014055864083991,0.0238513472956274,0.018810878721479,"Cav1/Tmem126a/Rnf144a/Nek7/Cd36/Rsad2/Rnf125/Lamp2/Tril/Tlr4/Gbp2/Ifi204/Kcnj8/Cd86/Rtn4/Igtp/Clec7a/Casp1/Oas1a/Casp4/Irgm2/Cd14/Rab7b/Klrk1",24
"GO:0003015","GO:0003015","heart process","19/852","265/25730",0.0716981132075472,2.16524935778191,3.52852735030221,0.00142086128340426,0.0238785317547295,0.0188323183306105,"Cav1/Wwtr1/Chrm2/Atp5pf/Calm2/Pde5a/Rgs4/Gja5/Sp4/Tbx18/Ccn2/Kcnj8/Tgfb2/Nox4/Gnao1/Sema3a/Cxcr4/Gpx1/Casq2",19
"GO:0002790","GO:0002790","peptide secretion","23/852","348/25730",0.0660919540229885,1.99594598240786,3.46167271719674,0.00142087301880754,0.0238785317547295,0.0188323183306105,"Bmal1/Aqp1/Selenot/Slc16a1/Mpc2/Clock/Serp1/Dynll1/Lepr/Cltrn/Hmgn3/Ildr2/Anxa1/Slc16a10/Gnao1/Mafa/Inhbb/Slc30a8/Cpe/Gcg/Adra2a/Rab8b/Ndufaf2",23
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","9/852","81/25730",0.111111111111111,3.35550339071466,3.92929416692796,0.00142174554036492,0.0238785317547295,0.0188323183306105,"Cav1/Cd36/Ptgis/Tlr4/Dynll1/Cx3cr1/Ddah1/Clec7a/Klrk1",9
"GO:0072677","GO:0072677","eosinophil migration","5/852","26/25730",0.192307692307692,5.80760202239076,4.53877178082918,0.00145039986432982,0.0241946363809052,0.019081621051861,"Ccl24/Ccl7/Ccl11/Ccl12/Scg2",5
"GO:1901623","GO:1901623","regulation of lymphocyte chemotaxis","5/852","26/25730",0.192307692307692,5.80760202239076,4.53877178082918,0.00145039986432982,0.0241946363809052,0.019081621051861,"Cxcl14/Wnt5a/Ccl7/Cxcl13/Klrk1",5
"GO:0043030","GO:0043030","regulation of macrophage activation","8/852","66/25730",0.121212121212121,3.6605491535069,4.00501918220795,0.001471921165325,0.0243882964800146,0.0192343552598025,"Cd200/Adgrf5/Tlr4/Wnt5a/Il33/Vsig4/Stap1/Ctsc",8
"GO:0045778","GO:0045778","positive regulation of ossification","8/852","66/25730",0.121212121212121,3.6605491535069,4.00501918220795,0.001471921165325,0.0243882964800146,0.0192343552598025,"Mef2c/Tmem119/Gpm6b/Wnt5a/Bmp2/Nell1/Ccn1/Bmpr1b",8
"GO:0002699","GO:0002699","positive regulation of immune effector process","22/852","328/25730",0.0670731707317073,2.02557826634604,3.45935629266915,0.00148219563442956,0.0244692417677719,0.0192981945042781,"Cd36/Rsad2/Dpp4/B2m/Tlr4/Arg1/Wnt5a/Stx7/Cd86/Il33/Anxa1/Rtn4/Cd55/Cd226/Gpr65/Clec7a/Stap1/Casp1/Shld3/Casp4/Spi1/Klrk1",22
"GO:0051048","GO:0051048","negative regulation of secretion","17/852","226/25730",0.0752212389380531,2.27164610079355,3.55336526569447,0.00148675132870632,0.0244692417677719,0.0192981945042781,"Rap1a/Cd200/Rap1b/Igfbp3/Rsad2/Atp5pf/Dph3/Cyp51/Ins1/F2r/Anxa1/P2ry12/Gnao1/Inhbb/Adra2a/Spi1/Ndufaf2",17
"GO:0022604","GO:0022604","regulation of cell morphogenesis","20/852","287/25730",0.0696864111498258,2.10449690009979,3.48212862921234,0.00151933781139362,0.0249222045662266,0.0196554333705553,"Enpp2/Septin7/Kdr/Larp4/Xlr4b/Sema3e/Rhoj/Ccl24/Wnt5a/Ccl7/Ccl11/Anxa1/Pdpn/Rtn4/Hexb/Lpar1/Pak3/Cldn4/Cxcr4/Lst1",20
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","22/852","329/25730",0.0668693009118541,2.01942149350001,3.4438945637123,0.00154024643302697,0.0251812381957666,0.0198597258211941,"Ndufb4/Ndufb1/Atp5mg/mt-Nd3/Cmpk1/mt-Nd2/mt-Atp8/Nme2/mt-Nd1/Mpc2/Ndufb8/Pdp1/Cmpk2/Atp5pf/Ndufc2/Elovl5/mt-Nd4/Lipa/Gucy1a2/Dck/Tmsb4x/Oas1a",22
"GO:0048525","GO:0048525","negative regulation of viral process","9/852","82/25730",0.109756097560976,3.31458261765716,3.88486901222055,0.0015510391331811,0.0251908171665868,0.0198672804828299,"Ifitm2/Rsad2/Slpi/Apcs/Ifit1/Ifitm6/Fam111a/Oas1a/Ifitm1",9
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway","7/852","52/25730",0.134615384615385,4.06532141567353,4.09468608922021,0.00155618947747254,0.0251908171665868,0.0198672804828299,"Clec14a/Kdr/Vegfc/Flt1/Sulf1/Foxc1/Flt4",7
"GO:0051403","GO:0051403","stress-activated MAPK cascade","7/852","52/25730",0.134615384615385,4.06532141567353,4.09468608922021,0.00155618947747254,0.0251908171665868,0.0198672804828299,"Pdcd10/Igfbp6/Prdx1/Tlr4/Pbk/Tgfb2/Clec7a",7
"GO:0010649","GO:0010649","regulation of cell communication by electrical coupling","4/852","16/25730",0.25,7.54988262910798,4.84989357197153,0.00158017053404523,0.025411827444564,0.0200415849983652,"Cav1/Calm2/Gja5/Casq2",4
"GO:0071211","GO:0071211","protein targeting to vacuole involved in autophagy","4/852","16/25730",0.25,7.54988262910798,4.84989357197153,0.00158017053404523,0.025411827444564,0.0200415849983652,"Lypla1/Lamp2/Igtp/Irgm2",4
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","27/852","438/25730",0.0616438356164384,1.86161489484854,3.36575256834432,0.0016038819490202,0.0257091305248481,0.020276059475527,"Cav1/Pecam1/Bmi1/Ets1/Pf4/Fgl2/Cbfb/Jam2/Dpp4/B2m/Prnp/Pde5a/Arg1/Chst4/Vcam1/Has2/Cd86/Ildr2/Anxa1/Cd55/Vsig4/Cx3cr1/Mdk/Pla2g2f/Gpr65/Vsir/Cd83",27
"GO:1903053","GO:1903053","regulation of extracellular matrix organization","8/852","67/25730",0.119402985074627,3.60591409151426,3.95245835633804,0.00162388071170124,0.0259451850074085,0.0204622289270078,"Ets1/Dpp4/Rgcc/Has2/Tgfb2/Pdpn/Tcf15/Bmp2",8
"GO:0032611","GO:0032611","interleukin-1 beta production","10/852","99/25730",0.101010101010101,3.05045762792242,3.78276306799404,0.00164392507583732,0.0260959848328886,0.0205811604570873,"Nek7/Cd36/Tlr4/Wnt5a/F2r/Cx3cr1/Clec7a/Casp1/Ccn1/Casp4",10
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","10/852","99/25730",0.101010101010101,3.05045762792242,3.78276306799404,0.00164392507583732,0.0260959848328886,0.0205811604570873,"Nek7/Cd36/Tlr4/Wnt5a/F2r/Cx3cr1/Clec7a/Casp1/Ccn1/Casp4",10
"GO:0002063","GO:0002063","chondrocyte development","6/852","39/25730",0.153846153846154,4.6460816179126,4.21688448375033,0.00166105114512568,0.0262830632963455,0.0207287039163255,"Rflnb/Bpnt2/Serpinh1/Sulf1/Sfrp2/Bmpr1b",6
"GO:0071470","GO:0071470","cellular response to osmotic stress","9/852","83/25730",0.108433734939759,3.27464788732394,3.84112514961501,0.00168960136274436,0.0266491291861058,0.0210174096640974,"Aqp1/Abcb1a/Serpinb6a/Serpinb6b/Fxyd2/Prkg2/Scn7a/Bdkrb2/Casp1",9
"GO:0007043","GO:0007043","cell-cell junction assembly","14/852","171/25730",0.0818713450292398,2.47247618263185,3.57518009840838,0.00172013432541216,0.0270440288030455,0.0213288557517896,"Cav1/Pecam1/Cldn15/Aplnr/Gja5/Cldn5/Cdh11/Pof1b/Cdh3/Cldn4/Cldn34c1/Cdh17/Ramp2/Ptpro",14
"GO:0060055","GO:0060055","angiogenesis involved in wound healing","5/852","27/25730",0.185185185185185,5.5925056511911,4.41838130338851,0.00173203808815409,0.027051660765784,0.0213348748635698,"Cd34/Kdr/Smoc2/Cxcr4/Gpx1",5
"GO:0045071","GO:0045071","negative regulation of viral genome replication","7/852","53/25730",0.132075471698113,3.98861723801931,4.03050635696496,0.00174260850696069,0.027051660765784,0.0213348748635698,"Ifitm2/Rsad2/Slpi/Ifitm6/Fam111a/Oas1a/Ifitm1",7
"GO:1900225","GO:1900225","regulation of NLRP3 inflammasome complex assembly","7/852","53/25730",0.132075471698113,3.98861723801931,4.03050635696496,0.00174260850696069,0.027051660765784,0.0213348748635698,"Nek7/Cd36/Lamp2/Tlr4/Igtp/Casp4/Irgm2",7
"GO:1903426","GO:1903426","regulation of reactive oxygen species biosynthetic process","7/852","53/25730",0.132075471698113,3.98861723801931,4.03050635696496,0.00174260850696069,0.027051660765784,0.0213348748635698,"Cd36/Abcb7/Ndufc2/Tlr4/Ins1/Nox4/Abcd2",7
"GO:0048659","GO:0048659","smooth muscle cell proliferation","16/852","210/25730",0.0761904761904762,2.30091661077577,3.5030173674225,0.00177269264032399,0.0273596521369216,0.0215777788915026,"Cav1/Rgs5/S1pr1/Igfbp3/Mef2c/Ptgis/Pdgfd/Calcrl/Tlr4/Flt1/Rgcc/Id2/Sulf1/Ogn/Bmp2/Pde1a",16
"GO:0150076","GO:0150076","neuroinflammatory response","10/852","100/25730",0.1,3.01995305164319,3.74533346945486,0.00177356818363707,0.0273596521369216,0.0215777788915026,"Cd200/Tlr4/Kcnj8/Il33/Ifngr1/Ccr1/Cx3cr1/Stap1/Casp1/Ctsc",10
"GO:0030308","GO:0030308","negative regulation of cell growth","15/852","191/25730",0.0785340314136126,2.37169087825382,3.52123094052098,0.00181059643964441,0.0278435783734067,0.0219594377400294,"Gas1/Rgs4/Wnt5a/Sema3g/Pi16/Tgfb2/Gng4/Rtn4/Sox17/Inhba/Sema3a/Frzb/Sfrp2/Eaf2/Serpine2",15
"GO:0002274","GO:0002274","myeloid leukocyte activation","20/852","292/25730",0.0684931506849315,2.06846099427616,3.39806854884268,0.0018631114471136,0.0285619047702368,0.0225259613231934,"Cd200/Snap23/Adgrf5/Tlr4/Clec4d/Wnt5a/Milr1/Kcnj8/Il33/Anxa1/Ifngr1/Plscr2/Cd226/Vsig4/Cx3cr1/Stap1/Casp1/Ctsc/Spi1/Klrk1",20
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","17/852","231/25730",0.0735930735930736,2.22247627177205,3.4538889729436,0.00187773402529059,0.028696674343028,0.0226322502492528,"Cav1/Rap1b/Nek7/Cd36/Tppp3/Lmod1/Slf1/Ccl24/Tlr4/Gbp2/Ccl11/P2ry12/Rasip1/Clec7a/Casp4/Cxcl13/Cdh17",17
"GO:0043269","GO:0043269","regulation of monoatomic ion transport","29/852","488/25730",0.0594262295081967,1.79464423150927,3.27977675871887,0.00190427429880393,0.029012179022954,0.0228810798099726,"Cav1/Tmx1/Nkain4/Aplnr/Ywhaq/Abcb1a/Atp1b3/Abcb1b/Calm2/B2m/Prnp/Rgs4/Stom/F2r/Kcnj8/Trpc6/Tgfb2/Fxyd2/Prkg2/P2ry12/Gnao1/Fgf12/Ccr1/Cxcr4/Ms4a1/Gcg/Fxyd5/Casq2/Serpine2",29
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","7/852","54/25730",0.12962962962963,3.91475395583377,3.96788079066167,0.00194590770844261,0.0295549747939695,0.0233091673847561,"Mef2c/Kdr/Sema3c/Sema3e/Sema3g/Sema3a/Hand2",7
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process","9/852","85/25730",0.105882352941176,3.19759734879867,3.75560365248353,0.00199642806902954,0.0302289923929058,0.0238407458802006,"Cav1/Cd36/Ptgis/Tlr4/Dynll1/Cx3cr1/Ddah1/Clec7a/Klrk1",9
"GO:0006869","GO:0006869","lipid transport","28/852","468/25730",0.0598290598290598,1.80680951807712,3.25974474052449,0.00205062132444621,0.0305961217865125,0.0241302903831852,"Cav1/Tmem30a/Gulp1/Sgpp1/Fabp4/Lypla1/Cd36/Igfbp3/Abcb1a/Atp11c/Abcb1b/Atp5pf/Plscr4/Sar1b/Rbp1/Kcnj8/Lipa/Anxa1/Rbp7/Gpihbp1/Plscr2/Inhba/Pla2g2f/Bdkrb2/Msr1/Slc5a8/Ptges/Abcd2",28
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis","5/852","28/25730",0.178571428571429,5.3927733065057,4.30385733480473,0.00205176187554341,0.0305961217865125,0.0241302903831852,"Tgfb2/Efna1/Hey1/Bmp2/Ccn1",5
"GO:0003272","GO:0003272","endocardial cushion formation","5/852","28/25730",0.178571428571429,5.3927733065057,4.30385733480473,0.00205176187554341,0.0305961217865125,0.0241302903831852,"Aplnr/Tmem100/Tgfb2/Hey1/Bmp2",5
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","5/852","28/25730",0.178571428571429,5.3927733065057,4.30385733480473,0.00205176187554341,0.0305961217865125,0.0241302903831852,"Cd36/Kdr/Pde5a/Ins1/Gucy1a2",5
"GO:0070168","GO:0070168","negative regulation of biomineral tissue development","5/852","28/25730",0.178571428571429,5.3927733065057,4.30385733480473,0.00205176187554341,0.0305961217865125,0.0241302903831852,"Rflnb/Srgn/Aspn/Ccr1/Hey1",5
"GO:0002440","GO:0002440","production of molecular mediator of immune response","18/852","254/25730",0.0708661417322835,2.14012420982588,3.37930137533633,0.00212689393543983,0.031620679928397,0.0249383302272751,"Cd36/Rsad2/B2m/Tril/Tlr4/Arg1/Wnt5a/Cd86/Tgfb2/Il33/Rtn4/Cd55/Cd226/Clec7a/Vsir/Casp1/Shld3/Casp4",18
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","17/852","234/25730",0.0726495726495727,2.19398298623651,3.39542045715164,0.0021513144720072,0.0318510300807122,0.0251200008358562,"Ets1/Pf4/Mef2c/B2m/Qki/Tmem64/Apcs/Iapp/Rbp1/Id2/Inhba/Ccl9/Ccr1/Spi1/Lox/Rab7b/Tnfrsf11b",17
"GO:0140632","GO:0140632","canonical inflammasome complex assembly","8/852","70/25730",0.114285714285714,3.45137491616365,3.8006156378854,0.00215533286260458,0.0318510300807122,0.0251200008358562,"Nek7/Cd36/Lamp2/Tlr4/Kcnj8/Igtp/Casp4/Irgm2",8
"GO:0034103","GO:0034103","regulation of tissue remodeling","9/852","86/25730",0.104651162790698,3.16041598427776,3.71378914486621,0.00216567052231995,0.031859615456525,0.0251267718773907,"S1pr1/Tmem119/Tmem64/Lepr/Iapp/Mdk/Flt4/Hand2/Tnfrsf11b",9
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","12/852","138/25730",0.0869565217391304,2.62604613186365,3.54440884292363,0.00216886225928386,0.031859615456525,0.0251267718773907,"Cav1/Wwtr1/Tmem64/Wnt5a/Tbx18/Dkk3/Sox17/Mdk/Bmp2/Frzb/Sfrp2/Ptpro",12
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","10/852","103/25730",0.0970873786407767,2.93199325402252,3.63579051793197,0.00221282694104587,0.0323125263409102,0.0254839698005189,"Rarres2/Cxcl14/Vegfc/Wnt5a/Ccl7/Ccr1/Cx3cr1/Mdk/Spi1/Cxcl13",10
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation","10/852","103/25730",0.0970873786407767,2.93199325402252,3.63579051793197,0.00221282694104587,0.0323125263409102,0.0254839698005189,"Prnp/Pde5a/Arg1/Cd86/Il33/Ccl12/Vsig4/Pla2g2f/Vsir/Lst1",10
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","17/852","235/25730",0.0723404255319149,2.18464688842273,3.37612766093223,0.00224961013510122,0.0327524599847133,0.0258309329433765,"Mgp/Kdr/Sema3c/Sema3e/Flt1/Wnt5a/Sulf1/Rdh10/Ccl11/Fgf1/Npnt/Sema3a/Rasip1/Mdk/Cxcr4/Bmp2/Sfrp2",17
"GO:0039531","GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","12/852","139/25730",0.0863309352517986,2.6071537136488,3.51596632608407,0.00230408242892152,0.0334465770876778,0.0263783633455477,"Nek7/Cd36/Rsad2/Rnf125/Lamp2/Tlr4/Gbp2/Rtn4/Igtp/Casp4/Irgm2/Rab7b",12
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","18/852","256/25730",0.0703125,2.12340448943662,3.34295926529207,0.00231586642356624,0.0335187607952043,0.0264352925810797,"Cycs/mt-Nd2/Cd36/Abcb7/Fbln5/Ndufc2/Prdx1/Tlr4/Ier3/Cysltr1/Ins1/Ccn2/Lipa/Nox4/Clec7a/Gpx1/Ccn1/Abcd2",18
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","19/852","277/25730",0.0685920577617329,2.07144794156031,3.31791296684107,0.00235124434328935,0.033931007077205,0.0267604194897603,"Aplnr/S1pr1/Pf4/Chrm2/Calcrl/Adgrf5/Pde3a/Iapp/Prkar2b/P2ry12/Lpar1/Gnao1/Ptgfr/Cxcr4/Gpr65/Gcg/Adra2a/Ramp2/Pth1r",19
"GO:0003179","GO:0003179","heart valve morphogenesis","7/852","56/25730",0.125,3.77494131455399,3.84702108955134,0.00240719003908883,0.0346117102756849,0.0272972707272699,"Mef2c/Gja5/Tgfb2/Efna1/Hey1/Bmp2/Ccn1",7
"GO:0033622","GO:0033622","integrin activation","5/852","29/25730",0.172413793103448,5.20681560628137,4.19470074948733,0.00241248051708188,0.0346117102756849,0.0272972707272699,"Rap1b/P2ry12/Rasip1/Cxcl13/Cdh17",5
"GO:0010714","GO:0010714","positive regulation of collagen metabolic process","6/852","42/25730",0.142857142857143,4.31421864520456,3.97799446301653,0.00245572190599642,0.0349266112699664,0.0275456241783048,"Rgcc/Ccn2/F2r/Inhba/Vsir/Tnfrsf12a",6
"GO:0019934","GO:0019934","cGMP-mediated signaling","6/852","42/25730",0.142857142857143,4.31421864520456,3.97799446301653,0.00245572190599642,0.0349266112699664,0.0275456241783048,"Aqp1/Cd36/Kdr/Pde3a/Ins1/Gucy1a2",6
"GO:0061081","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","6/852","42/25730",0.142857142857143,4.31421864520456,3.97799446301653,0.00245572190599642,0.0349266112699664,0.0275456241783048,"Cd36/Tlr4/Wnt5a/Rtn4/Casp1/Casp4",6
"GO:0007512","GO:0007512","adult heart development","4/852","18/25730",0.222222222222222,6.71100678142932,4.48543448651302,0.00252043482748737,0.0355388532552015,0.0280284820055676,"Aplnr/Abcb1a/Abcb1b/Hand2",4
"GO:0060100","GO:0060100","positive regulation of phagocytosis, engulfment","4/852","18/25730",0.222222222222222,6.71100678142932,4.48543448651302,0.00252043482748737,0.0355388532552015,0.0280284820055676,"Cd36/Cd5l/Rab31/Stap1",4
"GO:1905155","GO:1905155","positive regulation of membrane invagination","4/852","18/25730",0.222222222222222,6.71100678142932,4.48543448651302,0.00252043482748737,0.0355388532552015,0.0280284820055676,"Cd36/Cd5l/Rab31/Stap1",4
"GO:0032964","GO:0032964","collagen biosynthetic process","8/852","72/25730",0.111111111111111,3.35550339071466,3.70392428799742,0.00257948783143158,0.0360755254040718,0.0284517400538643,"Rap1a/Arg1/Serpinh1/Rgcc/Ccn2/F2r/Inhba/Tnfrsf12a",8
"GO:0061045","GO:0061045","negative regulation of wound healing","8/852","72/25730",0.111111111111111,3.35550339071466,3.70392428799742,0.00257948783143158,0.0360755254040718,0.0284517400538643,"Tmx1/Wfdc1/Cd109/Thbd/Plat/Tfpi/Pros1/Serpine2",8
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","22/852","343/25730",0.0641399416909621,1.93699612641837,3.23297750745601,0.0025804887100657,0.0360755254040718,0.0284517400538643,"Cav1/Bmi1/Mef2c/Cbfb/Atp11c/Dpp4/B2m/Tlr4/Bst1/Vcam1/Cd86/Prlr/Anxa1/Slc39a10/Cd55/Mdk/Gpr65/Clec7a/Vsir/Shld3/Cd83/Spi1",22
"GO:0010596","GO:0010596","negative regulation of endothelial cell migration","7/852","57/25730",0.12280701754386,3.70871427394778,3.7886617455567,0.00266724888398758,0.0370777733279742,0.0292421844640565,"Pdcd10/Dcn/Synj2bp/Mef2c/Rgcc/Vash1/Cxcl13",7
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","7/852","57/25730",0.12280701754386,3.70871427394778,3.7886617455567,0.00266724888398758,0.0370777733279742,0.0292421844640565,"Aqp1/Enpp2/Arhgap5/Has2/Tgfb2/Rtn4/Glipr2",7
"GO:0003281","GO:0003281","ventricular septum development","9/852","89/25730",0.101123595505618,3.05388510840323,3.5919244148174,0.00274282306048399,0.0380209360018076,0.0299860300192868,"Aplnr/Gja5/Wnt5a/Id2/Tgfb2/Hey1/Cxcr4/Fzd2/Ccn1",9
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing","6/852","43/25730",0.13953488372093,4.21388797903701,3.90329872108935,0.00277532759317864,0.0383634468708767,0.0302561585926956,"Cma1/Bace2/Corin/Slc30a8/Cpe/Casp1",6
"GO:0045216","GO:0045216","cell-cell junction organization","17/852","240/25730",0.0708333333333333,2.13913341158059,3.28109505615325,0.0027991887014098,0.0385085238091574,0.0303705766445338,"Cav1/Pecam1/Cldn15/Aplnr/Gja5/Cldn5/Lims1/F2r/Cdh11/Tgfb2/Pof1b/Cdh3/Cldn4/Cldn34c1/Cdh17/Ramp2/Ptpro",17
"GO:0033688","GO:0033688","regulation of osteoblast proliferation","5/852","30/25730",0.166666666666667,5.03325508607199,4.09047059447368,0.00281712427784935,0.0385085238091574,0.0303705766445338,"Fbln5/Tmem119/Bmp2/Nell1/Ccn1",5
"GO:0090382","GO:0090382","phagosome maturation","5/852","30/25730",0.166666666666667,5.03325508607199,4.09047059447368,0.00281712427784935,0.0385085238091574,0.0303705766445338,"Rab32/Srpx/Rab31/Rab39/Rab7b",5
"GO:2000738","GO:2000738","positive regulation of stem cell differentiation","5/852","30/25730",0.166666666666667,5.03325508607199,4.09047059447368,0.00281712427784935,0.0385085238091574,0.0303705766445338,"Tgfb2/Sox17/Tcf15/Foxc1/Vsir",5
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","16/852","220/25730",0.0727272727272727,2.19632949210414,3.29784651580197,0.00283189173127373,0.0386031557052576,0.030445210127442,"Fabp4/Plvap/Abcb1a/Ccdc3/Lims1/Ankrd1/Has2/Npnt/H2bc21/St18/Ccr1/Cx3cr1/Tmsb4x/Casp1/Eda2r/Tnfrsf11b",16
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","23/852","368/25730",0.0625,1.887470657277,3.17328940794678,0.00289070526577938,0.0392960237925423,0.0309916554664977,"Pecam1/S1pr1/S100a10/Mef2c/Capza2/Lmod1/Gpm6b/Rgs4/Ccl24/Mtpn/Arpc3/Rgcc/Bst1/Ccn2/Ccl11/Arpc5/Tgfb2/Nox4/Lpar1/Pak3/Tmsb4x/Gpr65/Gmfg",23
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","14/852","181/25730",0.0773480662983425,2.3358752885638,3.33765750715059,0.00290990195700266,0.0393396360725552,0.0310260512303898,"S1pr1/Pf4/Calcrl/Adgrf5/Pde3a/Iapp/Prkar2b/Lpar1/Ptgfr/Gpr65/Gcg/Adra2a/Ramp2/Pth1r",14
"GO:0072006","GO:0072006","nephron development","14/852","181/25730",0.0773480662983425,2.3358752885638,3.33765750715059,0.00290990195700266,0.0393396360725552,0.0310260512303898,"Wwtr1/Aqp1/Pecam1/Cd34/Mef2c/Pdgfd/Acta2/Sulf1/Fgf1/Npnt/Hey1/Foxc1/Bmp2/Ptpro",14
